post_id,title,post_type,post_date,category,link,excerpt,content,attachment_url
433,When we REACH,post,2023-02-09 20:30:40,,/blogfeed/2023/2/9/when-we-reach,A blog by Kristin Fields,"“What good is it, my brothers, if someone says he has faith but does not have works? Can that faith save him? If a brother or sister is poorly clothed and lacking in daily food, and one of you says to them, “Go in peace, be warmed and filled,” without giving them the things needed for the body, what good is that? So also faith by itself, if it does not have works, is dead.” (James 2:14-17) Daily I see a neighbor helping others: bringing a meal to an elderly shut-in, assisting a single mom with her responsibilities, lending a hand with yard work, and in general, being an exceptional neighbor. He is a beautiful influence and he is not a Christian. A person does not need the Holy Spirit to make a difference. However, the Holy Spirit empowers a believer to help in the name of Christ, producing His fruit, and pointing people to the Lord rather than themselves. “In the same way, let your light shine before others, so that they may see your good works and give glory to your Father who is in h...",
434,attachment-63e556d9fc48cd0f3d39d55a,attachment,2023-02-09 20:30:40,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/27ab0e2a-1395-471c-a437-6b834fdd0084/ToyDrive-39.jpg,exc-63e556d9fc48cd0f3d39d55a,img-63e556d9fc48cd0f3d39d55a,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/27ab0e2a-1395-471c-a437-6b834fdd0084/ToyDrive-39.jpg
435,Comparison,post,2023-03-10 22:45:29,,/blogfeed/2023/3/10/comparison,,"My son runs track and somewhere along the way I picked up the line, ""Find your lane. Run your race."" It is the note I tuck into his bag just before meets. We both know that if he watches his peers he could be discouraged, the next casualty on the track, or even disqualify himself. ""Therefore, since we are surrounded by such a huge crowd of witnesses to the life of faith, let us strip off every weight that slows us down, especially the sin that so easily trips us up. And let us run with endurance the race God has set before us."" (Hebrews 12:1 NLT) God has set you in your lane with everything needed for a dynamic life with Him. If you are not careful though, you may jump lanes from ""love your neighbor"" to ""watch your neighbor"" without a second thought. This habit is a hard one to break because it is human nature to compare to find significance. When we measure ourselves against people, sadly we apply a value system God did not create. As a result, we tend to fall into the pits of self-cr...",
436,attachment-640bb2c972d45c2002c33193,attachment,2023-03-10 22:45:29,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1678046884202-WU0JUBWTYP56QJBY7YGB/INYIM_screen.jpg,exc-640bb2c972d45c2002c33193,img-640bb2c972d45c2002c33193,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1678046884202-WU0JUBWTYP56QJBY7YGB/INYIM_screen.jpg
437,CONNECT,post,2023-03-15 01:06:30,,/blogfeed/2023/3/14/connect,,"CONNECT Have you attended The Point Church and are wondering what your next steps should be? If yes, then CONNECT is the event you don't want to miss. Here are three reasons why you should register for CONNECT. Learn about The Point's History, Vision, and Mission At CONNECT, you'll get to learn about the history of The Point and how it has grown over the years. You'll also gain insight into the church's vision and mission, which will help you understand the direction the church is heading. Understanding the history, vision, and mission of The Point will help you connect more deeply with the church's values and community. Connect with others, including staff One of the main benefits of attending CONNECT is the opportunity to connect with other members of The Point community, including staff. This event provides a comfortable and welcoming environment for you to meet and get to know the staff members who are responsible for leading and guiding the church. You'll have the chance to ask th...",
438,attachment-641119680fe03f338d4f4704,attachment,2023-03-15 01:06:30,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1679318629549-J61745SZ3MNO8EE5VRAE/unsplash-image-pvbRsgY9ijY.jpg,exc-641119680fe03f338d4f4704,img-641119680fe03f338d4f4704,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1679318629549-J61745SZ3MNO8EE5VRAE/unsplash-image-pvbRsgY9ijY.jpg
439,What Will Jesus Find?,post,2023-03-17 19:15:05,,/blogfeed/2023/3/17/what-what-jesus-find,A blog by Kristin Fields,"""May no one ever eat fruit from you again."" (Mark 11:14) Jesus said this to a lone fig tree near the road he and his disciples were travelling. Imagining myself in the scene, I fear I would have been that impulsive disciple piping up with, ""Lord, that’s pretty harsh!” Was Jesus truly angry that a tree did not produce fruit out of season? Although Jesus was fully human, He was also fully God. God who is slow to anger. We can be certain that any frustration with this verse is due to our limited knowledge, not the nature of Jesus Christ. The details in Mark 11:12-14 lead us to better understand what Jesus was saying. Scripture says it was ""a fig tree in leaf"" and ""that he found nothing but leaves, for it was not the season for figs."" (vv. 12-13) As leaves start to unfurl on fig trees, little knobs also form. They drop from the tree prior to the figs’ fruition. These were a favorite source of food for travelers of Jesus' time. You can picture a single fig tree on the horizon full of bright...",
440,attachment-6414bbbf3499e40ec39d82b6,attachment,2023-03-17 19:15:05,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680180426987-9DV5F6GMSL3O9EFK1TAT/PW_square.jpg,exc-6414bbbf3499e40ec39d82b6,img-6414bbbf3499e40ec39d82b6,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680180426987-9DV5F6GMSL3O9EFK1TAT/PW_square.jpg
441,Lonely,post,2023-03-02 21:40:32,,/blogfeed/2023/3/2/lonely,A Blog by Kristin Fields,"Imagine a child without a sin nature or selfish motivation. Before you claim to know that perfect tyke, consider what an oddball that likely would make him or her. I mean, peers and siblings might have a hard time relating to the kid. Now, imagine a teen equally pure hearted and acutely sensitive to sin and evil. Likely, feeling misunderstood, disconnected, and lonely would be a regular experience. As an exceptionally unique person, it makes sense to me that Jesus may have been well acquainted with loneliness even as a child. Scripture testifies that as an adult Jesus experienced times of incredible loneliness. “He was hated and rejected; his life was filled with sorrow and terrible suffering.” (Isaiah 53:3 CEV) For instance, Jesus spent 40 days isolated in the desert battling Satan’s temptations. Constantly throughout his ministry he was misunderstood and rejected. He was lonely and disappointed with the company of close friends in Gethsemane. And of course, his solitary experience at...",
442,attachment-64011452f2e51d7a7b605f78,attachment,2023-03-02 21:40:32,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680180771199-8ZP1DU5ETBPXUAKZ2K5J/INYIM_square.jpg,exc-64011452f2e51d7a7b605f78,img-64011452f2e51d7a7b605f78,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680180771199-8ZP1DU5ETBPXUAKZ2K5J/INYIM_square.jpg
443,Wake Up Call,post,2023-03-30 20:10:32,,/blogfeed/2023/3/30/wake-up-call,A Blog by Kristin Fields,"Can you imagine what a shocking wakeup call Christ's return will be? One unknown day ""the Lord himself will descend from heaven with a cry of command, with the voice of an archangel, and with the sound of the trumpet of God."" (1 Thessalonians 4:16a) How incredible for those who have put their trust in Christ Jesus and will ""always be with the Lord."" (v17) Jesus tells us, ""Be on guard, keep awake. For you do not know when the time will come."" (Mark 13:33) God desires for every generation to be wide awake to Christ’s imminent return. In these passages, Jesus is waking us up. ""It is like a man going on a journey, when he leaves home and puts his servants in charge, each with his work, and commands the doorkeeper to stay awake."" (Mark 13:34) Jesus tells us to be on guard, awake and ready for his return while fulfilling our God-given responsibilities. Christian, you have been chosen to work with God to rescue and bless souls. Occasionally, I wonder if I am doing enough to serve God - until ...",
444,attachment-6425ecbda8a7fd4c8daf92d2,attachment,2023-03-30 20:10:32,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680207516978-XQJQU1U3SAYJJRBPYQ5Q/PW_square.jpg,exc-6425ecbda8a7fd4c8daf92d2,img-6425ecbda8a7fd4c8daf92d2,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680207516978-XQJQU1U3SAYJJRBPYQ5Q/PW_square.jpg
445,Why You Should Get Involved in REACH Serve Day,post,2023-03-30 19:27:49,,/blogfeed/2023/3/30/why-you-should-get-involved-in-reach-serve-day,,"Why You Should Get Involved in REACH Serve Day As believers, we are called to love and serve others, just as Jesus did during his time on earth. REACH Serve Day is an opportunity for us to put this calling into action by serving our local community and sharing the love of God in practical ways. Here are a few reasons why you should get involved in REACH Serve Day: We are called to love our neighbors. In Mark 12:31, Jesus commands us to ""love your neighbor as yourself."" This means that we are called to show love and kindness to those around us, regardless of their background or circumstances. REACH Serve Day provides a tangible way to love our neighbors by meeting practical needs and building relationships with those we serve. Serving others is a way to show our faith. James 2:14-17 reminds us that faith without action is dead. When we serve others, we are demonstrating our faith in a tangible way, showing others the love of Christ through our actions. REACH Serve Day is an opportunity ...",
446,attachment-6425e202c3b04e053e376f07,attachment,2023-03-30 19:27:49,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680717109087-DHZH15D1URA1V794DT5I/REACH+Serve+Day_square.png,exc-6425e202c3b04e053e376f07,img-6425e202c3b04e053e376f07,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680717109087-DHZH15D1URA1V794DT5I/REACH+Serve+Day_square.png
447,,post,2023-03-31 13:21:13,,/blogfeed/2023/3/31/baby-dedication,,"Baby Dedications Dedicating a child to growing up in a community of Christian believers is an important milestone for parents who want to raise their children with a strong foundation of faith. Child dedication is a public declaration of a parent's commitment to raising their child in the love and knowledge of Jesus Christ, with the support and guidance of a community of believers. In the Bible, we see many examples of parents bringing their children to Jesus for blessing and prayer, such as when Jesus said, ""Let the little children come to me, and do not hinder them, for the kingdom of heaven belongs to such as these"" (Matthew 19:14). Similarly, child dedication is a way for parents to present their child before God and ask for His blessing and guidance as they navigate the joys and challenges of parenting. In addition to seeking God's blessing, child dedication also serves as an opportunity for parents to publicly commit to raising their child in a community of believers. This is imp...",
448,attachment-6426dd8e8d299e69c460d66a,attachment,2023-03-31 13:21:13,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680717084930-LAMYCBLBEES54ZPTAR6Q/Baby+Dedications_screen.png,exc-6426dd8e8d299e69c460d66a,img-6426dd8e8d299e69c460d66a,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1680717084930-LAMYCBLBEES54ZPTAR6Q/Baby+Dedications_screen.png
449,Get CONNECTED,post,2023-03-07 21:23:38,,/blogfeed/2023/3/7/get-connected,,"Are you looking to deepen your connection to The Point and find your place in our community? Then we invite you to attend CONNECT, our special event designed for attendees who want to learn more about our church's history, vision, and mission. At CONNECT, you'll get to join us for a delicious lunch while learning about our community and finding opportunities to connect with others. You'll be able to connect with others by joining groups, volunteering, and finding out what your next steps are at The Point. Plus, our team will be there to support you and guide you through the process of finding your place in our community. Not only is CONNECT an excellent opportunity to connect with others, but it's also a chance to deepen your faith and understanding of The Point's mission. You'll learn about our history and vision, and see how we're making a positive impact in the lives of others. But most importantly, attending CONNECT will help you find your place in our community. Whether you're loo...",
